date,storage,inflow,outflow,evaporation,elevation,,,,,,,
9/23/91,6114.677,2418.255,2404.096,NA,NA,,,,,,,
9/24/91,6114.677,2514.532,2194.552,NA,NA,,,,,,,
9/25/91,6124.642,2372.948,2627.799,NA,NA,,,,,,,
9/26/91,6075.048,1914.216,2109.602,NA,NA,,,,,,,
9/27/91,6025.85,1727.325,2251.186,NA,NA,,,,,,,
9/28/91,5966.833,1441.325,1812.275,NA,NA,,,,,,,
9/29/91,5956.975,1353.543,1446.988,NA,NA,,,,,,,
9/30/91,5888.416,1982.176,2596.651,NA,NA,,,,,,,
10/1/91,5839.927,2177.562,2579.66,NA,NA,,,,,,,
10/2/91,5820.634,2562.67,2681.601,NA,NA,,,,,,,
10/3/91,5839.927,2786.373,2622.136,NA,NA,,,,,,,
10/4/91,5888.416,3049.719,2183.225,NA,NA,,,,,,,
10/5/91,5956.975,2879.819,1837.76,NA,NA,,,,,,,
10/6/91,6065.164,2851.502,1463.979,NA,NA,,,,,,,
10/7/91,6124.642,3151.66,2276.671,NA,NA,,,,,,,
10/8/91,6174.647,2760.888,2149.245,NA,NA,,,,,,,
10/9/91,6154.586,2506.037,2528.69,NA,NA,,,,,,,
10/10/91,6164.602,2338.968,2163.404,NA,NA,,,,,,,
10/11/91,6164.602,2242.691,2061.463,NA,NA,,,,,,,
10/12/91,6214.599,2355.958,1580.077,NA,NA,,,,,,,
10/13/91,6284.589,2316.314,1362.038,NA,NA,,,,,,,
10/14/91,6304.721,2616.472,2358.789,NA,NA,,,,,,,
10/15/91,6269.621,2429.581,2384.275,NA,NA,,,,,,,
10/16/91,6234.521,2220.037,2888.314,NA,NA,,,,,,,
10/17/91,6179.582,2152.077,2803.363,NA,NA,,,,,,,
10/18/91,6124.642,2109.602,2641.957,NA,NA,,,,,,,
10/19/91,6114.677,2194.552,1897.226,NA,NA,,,,,,,
10/20/91,6184.689,2384.275,1396.018,NA,NA,,,,,,,
10/21/91,6184.689,2324.809,2239.859,NA,NA,,,,,,,
10/22/91,6124.642,2395.601,2769.383,NA,NA,,,,,,,
10/23/91,6065.164,2273.839,2973.264,NA,NA,,,,,,,
10/24/91,6075.048,2681.601,2681.601,NA,NA,,,,,,,
10/25/91,6094.831,2817.522,2588.156,NA,NA,,,,,,,
10/26/91,6084.928,2554.175,2610.809,NA,NA,,,,,,,
10/27/91,6134.609,2639.126,2007.661,NA,NA,,,,,,,
10/28/91,6075.048,2845.838,3426.333,NA,NA,,,,,,,
10/29/91,6065.164,3007.244,3114.848,NA,NA,,,,,,,
10/30/91,6065.164,2964.769,3143.165,NA,NA,,,,,,,
10/31/91,6084.928,3279.085,3001.581,NA,NA,,,,,,,
11/1/91,6084.928,3355.541,3341.382,NA,NA,,,,,,,
11/2/91,6134.609,3270.59,2809.027,NA,NA,,,,,,,
11/3/91,6204.672,3409.343,2602.314,NA,NA,,,,,,,
11/4/91,6224.563,3058.214,2766.551,NA,NA,,,,,,,
11/5/91,6244.502,3063.878,2775.046,NA,NA,,,,,,,
11/6/91,6184.689,2506.037,3313.066,NA,NA,,,,,,,
11/7/91,6154.586,2557.007,2789.205,NA,NA,,,,,,,
11/8/91,6134.609,1823.602,2112.433,NA,NA,,,,,,,
11/9/91,6134.609,1894.394,1894.394,NA,NA,,,,,,,
11/10/91,6174.647,2177.562,1656.533,NA,NA,,,,,,,
11/11/91,6174.647,2086.948,2143.582,NA,NA,,,,,,,
11/12/91,6194.754,2220.037,2047.305,NA,NA,,,,,,,
11/13/91,6144.593,2500.373,2831.68,NA,NA,,,,,,,
11/14/91,6084.928,2262.512,2944.947,NA,NA,,,,,,,
11/15/91,6016.046,1959.523,2916.63,NA,NA,,,,,,,
11/16/91,6055.31,2330.473,1874.572,NA,NA,,,,,,,
11/17/91,6104.75,2200.215,1631.048,NA,NA,,,,,,,
11/18/91,6075.048,2392.77,2792.036,NA,NA,,,,,,,
11/19/91,5996.519,2154.908,2944.947,NA,NA,,,,,,,
11/20/91,6006.278,2336.136,3001.581,NA,NA,,,,,,,
11/21/91,5937.314,2636.294,3143.165,NA,NA,,,,,,,
11/22/91,5888.416,2644.789,2644.789,NA,NA,,,,,,,
11/23/91,5830.279,2520.195,2239.859,NA,NA,,,,,,,
11/24/91,5859.266,2995.917,2092.612,NA,NA,,,,,,,
11/25/91,5927.505,2766.551,2653.284,NA,NA,,,,,,,
11/26/91,5927.505,2653.284,2313.483,NA,NA,,,,,,,
11/27/91,5966.833,2540.017,2653.284,NA,NA,,,,,,,
11/28/91,5956.975,2435.245,1526.276,NA,NA,,,,,,,
11/29/91,6035.656,2171.899,1659.364,NA,NA,,,,,,,
11/30/91,6084.928,2310.651,2426.75,NA,NA,,,,,,,
12/1/91,6075.048,2064.295,2293.661,NA,NA,,,,,,,
12/2/91,6055.31,2347.463,2234.196,NA,NA,,,,,,,
12/3/91,6055.31,2741.066,2455.067,NA,NA,,,,,,,
12/4/91,6084.928,2540.017,2310.651,NA,NA,,,,,,,
12/5/91,6114.677,2486.215,2140.75,NA,NA,,,,,,,
12/6/91,6134.609,2287.997,2287.997,NA,NA,,,,,,,
12/7/91,6134.609,2222.869,2163.404,NA,NA,,,,,,,
12/8/91,6144.593,2338.968,1472.474,NA,NA,,,,,,,
12/9/91,6224.563,2446.572,2098.275,NA,NA,,,,,,,
12/10/91,6244.502,2752.393,2404.096,NA,NA,,,,,,,
12/11/91,6274.543,2718.413,2888.314,NA,NA,,,,,,,
12/12/91,6264.506,2443.74,3029.898,NA,NA,,,,,,,
12/13/91,6214.599,2984.591,3029.898,NA,NA,,,,,,,
12/14/91,6204.672,2234.196,2695.759,NA,NA,,,,,,,
12/15/91,6184.689,2327.641,2973.264,NA,NA,,,,,,,
12/16/91,6114.677,2084.116,3511.283,NA,NA,,,,,,,
12/17/91,5996.519,2228.532,3256.432,NA,NA,,,,,,,
12/18/91,5898.161,1934.037,3398.016,NA,NA,,,,,,,
12/19/91,5772.195,1928.374,3143.165,NA,NA,,,,,,,
12/20/91,5675.878,2225.7,3228.115,NA,NA,,,,,,,
12/21/91,5580.659,1987.839,2426.75,NA,NA,,,,,,,
12/22/91,5552.062,2573.997,2463.562,NA,NA,,,,,,,
12/23/91,5552.062,2460.73,2678.769,NA,NA,,,,,,,
12/24/91,5542.561,2517.364,2132.255,NA,NA,,,,,,,
12/25/91,5571.108,2732.571,1687.681,NA,NA,,,,,,,
12/26/91,5656.809,2590.987,2480.552,NA,NA,,,,,,,
12/27/91,5675.878,2712.749,2271.007,NA,NA,,,,,,,
12/28/91,5714.215,2732.571,2452.235,NA,NA,,,,,,,
12/29/91,5733.483,3154.492,2319.146,NA,NA,,,,,,,
12/30/91,5801.416,2993.086,2486.215,NA,NA,,,,,,,
12/31/91,5849.591,2843.007,2503.205,NA,NA,,,,,,,
1/1/92,5878.687,2843.007,2675.938,NA,NA,,,,,,,
1/2/92,5917.699,3072.373,2916.63,NA,NA,,,,,,,
1/3/92,5917.699,2978.927,2859.997,NA,NA,,,,,,,
1/4/92,5927.505,2976.096,2800.532,NA,NA,,,,,,,
1/5/92,5956.975,3083.7,3086.531,NA,NA,,,,,,,
1/6/92,5986.612,3488.63,3426.333,NA,NA,,,,,,,
1/7/92,5986.612,3491.461,3624.55,NA,NA,,,,,,,
1/8/92,5976.721,3468.808,3454.65,NA,NA,,,,,,,
1/9/92,5976.721,3386.689,3313.066,NA,NA,,,,,,,
1/10/92,5986.612,3485.798,2944.947,NA,NA,,,,,,,
1/11/92,6006.278,3222.452,2146.413,NA,NA,,,,,,,
1/12/92,6114.677,3287.58,2656.116,NA,NA,,,,,,,
1/13/92,6204.672,3808.61,3341.382,NA,NA,,,,,,,
1/14/92,6224.563,3630.214,3171.482,NA,NA,,,,,,,
1/15/92,6244.502,3332.887,3114.848,NA,NA,,,,,,,
1/16/92,6244.502,3109.185,2831.68,NA,NA,,,,,,,
1/17/92,6264.506,3129.006,3341.382,NA,NA,,,,,,,
1/18/92,6234.521,2936.452,2758.056,NA,NA,,,,,,,
1/19/92,6234.521,2641.957,2831.68,NA,NA,,,,,,,
1/20/92,6174.647,2251.186,3737.818,NA,NA,,,,,,,
1/21/92,6055.31,2234.196,2944.947,NA,NA,,,,,,,
1/22/92,6006.278,2537.185,3058.214,NA,NA,,,,,,,
1/23/92,6006.278,2998.749,2777.878,NA,NA,,,,,,,
1/24/92,6016.046,2777.878,2712.749,NA,NA,,,,,,,
1/25/92,6035.656,3075.204,2149.245,NA,NA,,,,,,,
1/26/92,6104.75,2775.046,2030.315,NA,NA,,,,,,,
1/27/92,6164.602,2893.977,2554.175,NA,NA,,,,,,,
1/28/92,6204.672,3015.739,2667.443,NA,NA,,,,,,,
1/29/92,6234.521,3072.373,2106.77,NA,NA,,,,,,,
1/30/92,6324.932,3213.957,2562.67,NA,NA,,,,,,,
1/31/92,6345.194,2678.769,2551.344,NA,NA,,,,,,,
2/1/92,6324.932,2310.651,1761.305,NA,NA,,,,,,,
2/2/92,6324.932,1645.206,1951.028,NA,NA,,,,,,,
2/3/92,6294.65,1599.899,2149.245,NA,NA,,,,,,,
2/4/92,6224.563,1396.018,1987.839,NA,NA,,,,,,,
2/5/92,6224.563,2163.404,1908.552,NA,NA,,,,,,,
2/6/92,6264.506,2256.849,2058.631,NA,NA,,,,,,,
2/7/92,6254.493,1883.067,2752.393,NA,NA,,,,,,,
2/8/92,6184.689,1999.166,1999.166,NA,NA,,,,,,,
2/9/92,6174.647,1769.8,1795.285,NA,NA,,,,,,,
2/10/92,6184.689,2024.651,2287.997,NA,NA,,,,,,,
2/11/92,6154.586,1999.166,2152.077,NA,NA,,,,,,,
2/12/92,6174.647,2438.076,2149.245,NA,NA,,,,,,,
2/13/92,6204.672,2381.443,1789.622,NA,NA,,,,,,,
2/14/92,6234.521,2254.017,1962.354,NA,NA,,,,,,,
2/15/92,6244.502,2135.087,1809.444,NA,NA,,,,,,,
2/16/92,6274.543,1985.008,2395.601,NA,NA,,,,,,,
2/17/92,6184.689,1410.177,2551.344,NA,NA,,,,,,,
2/18/92,6144.593,2033.146,2775.046,NA,NA,,,,,,,
2/19/92,6094.831,2256.849,2627.799,NA,NA,,,,,,,
2/20/92,6075.048,2341.799,2809.027,NA,NA,,,,,,,
2/21/92,6025.85,2353.126,2112.433,NA,NA,,,,,,,
2/22/92,6045.479,2225.7,2055.8,NA,NA,,,,,,,
2/23/92,6084.928,2169.067,2092.612,NA,NA,,,,,,,
2/24/92,6114.677,2491.878,2081.285,NA,NA,,,,,,,
2/25/92,6119.661,2772.215,2106.77,NA,NA,,,,,,,
2/26/92,6124.643,2684.433,2375.78,NA,NA,,,,,,,
2/27/92,6129.627,2146.413,2302.156,NA,NA,,,,,,,
2/28/92,6134.609,2186.057,2503.205,NA,NA,,,,,,,
2/29/92,6124.642,2166.235,2242.691,NA,NA,,,,,,,
3/1/92,6124.642,2242.691,2163.404,NA,NA,,,,,,,
3/2/92,6144.593,2279.502,2916.63,NA,NA,,,,,,,
3/3/92,6094.831,2344.631,2576.829,NA,NA,,,,,,,
3/4/92,6055.31,2174.73,3001.581,NA,NA,,,,,,,
3/5/92,5996.519,2279.502,2590.987,NA,NA,,,,,,,
3/6/92,5956.975,2197.384,3426.333,NA,NA,,,,,,,
3/7/92,5849.591,2072.79,2333.304,NA,NA,,,,,,,
3/8/92,5839.927,2333.304,2367.284,NA,NA,,,,,,,
3/9/92,5859.266,2593.819,3369.699,NA,NA,,,,,,,
3/10/92,5801.416,2743.898,3369.699,NA,NA,,,,,,,
3/11/92,5772.195,3038.393,3171.482,NA,NA,,,,,,,
3/12/92,5733.483,2964.769,3256.432,NA,NA,,,,,,,
3/13/92,5772.195,2925.125,2287.997,NA,NA,,,,,,,
3/14/92,5781.926,2741.066,2330.473,NA,NA,,,,,,,
3/15/92,5772.195,2658.948,2443.74,NA,NA,,,,,,,
3/16/92,5637.811,2438.076,3567.917,NA,NA,,,,,,,
3/17/92,5533.063,1925.542,3256.432,NA,NA,,,,,,,
3/18/92,5439.094,2143.582,3029.898,NA,NA,,,,,,,
3/19/92,5392.12,1775.463,2494.71,NA,NA,,,,,,,
3/20/92,5373.29,2007.661,2044.473,NA,NA,,,,,,,
3/21/92,5382.696,1846.255,1512.117,NA,NA,,,,,,,
3/22/92,5429.791,1665.028,1172.316,NA,NA,,,,,,,
3/23/92,5363.9,1650.869,2412.591,NA,NA,,,,,,,
3/24/92,5270.881,1917.047,2831.68,NA,NA,,,,,,,
3/25/92,5215.387,1701.84,2347.463,NA,NA,,,,,,,
3/26/92,5131.886,1752.81,2783.541,NA,NA,,,,,,,
3/27/92,5058.779,1812.275,2559.839,NA,NA,,,,,,,
3/28/92,5021.917,1815.107,2188.889,NA,NA,,,,,,,
3/29/92,5003.474,1965.186,2163.404,NA,NA,,,,,,,
3/30/92,4912.259,1993.503,2973.264,NA,NA,,,,,,,
3/31/92,4848.92,1990.671,2426.75,NA,NA,,,,,,,
4/1/92,4794.251,1857.582,2517.364,NA,NA,,,,,,,
4/2/92,4758.161,1922.711,2251.186,NA,NA,,,,,,,
4/3/92,4722.333,1854.75,2021.82,NA,NA,,,,,,,
4/4/92,4668.609,1883.067,2137.918,NA,NA,,,,,,,
4/5/92,4614.513,1891.562,2330.473,NA,NA,,,,,,,
4/6/92,4543.375,2086.948,2698.591,NA,NA,,,,,,,
4/7/92,4445.597,1985.008,2944.947,NA,NA,,,,,,,
4/8/92,4366.355,2930.789,2508.868,NA,NA,,,,,,,
4/9/92,4313.795,1699.008,2307.819,NA,NA,,,,,,,
4/10/92,4304.909,1817.939,1798.117,NA,NA,,,,,,,
4/11/92,4304.909,1823.602,1347.88,NA,NA,,,,,,,
4/12/92,4348.934,1721.661,1141.167,NA,NA,,,,,,,
4/13/92,4322.685,1820.77,1968.018,NA,NA,,,,,,,
4/14/92,4322.685,1786.79,1616.889,NA,NA,,,,,,,
4/15/92,4322.685,1851.919,1747.147,NA,NA,,,,,,,
4/16/92,4313.795,1880.236,1956.691,NA,NA,,,,,,,
4/17/92,4269.601,1987.839,2341.799,NA,NA,,,,,,,
4/18/92,4304.909,2016.156,1580.077,NA,NA,,,,,,,
4/19/92,4401.4,2268.176,1112.85,NA,NA,,,,,,,
4/20/92,4357.643,2412.591,2616.472,NA,NA,,,,,,,
4/21/92,4296.056,2214.374,2607.977,NA,NA,,,,,,,
4/22/92,4225.864,2132.255,2916.63,NA,NA,,,,,,,
4/23/92,4173.954,2177.562,2732.571,NA,NA,,,,,,,
4/24/92,4095.429,2208.71,2916.63,NA,NA,,,,,,,
4/25/92,4104.139,2239.859,1976.513,NA,NA,,,,,,,
4/26/92,4139.179,2344.631,1543.266,NA,NA,,,,,,,
4/27/92,4052.146,2412.591,3284.749,NA,NA,,,,,,,
4/28/92,4000.798,2387.106,3114.848,NA,NA,,,,,,,
4/29/92,3966.38,2548.512,2794.868,NA,NA,,,,,,,
4/30/92,3966.38,2670.274,2607.977,NA,NA,,,,,,,
5/1/92,3966.38,2879.819,3143.165,NA,NA,,,,,,,
5/2/92,4017.842,3191.303,2157.74,NA,NA,,,,,,,
5/3/92,4086.728,3171.482,2237.027,NA,NA,,,,,,,
5/4/92,4086.728,3355.541,3086.531,NA,NA,,,,,,,
5/5/92,4086.728,3222.452,3086.531,NA,NA,,,,,,,
5/6/92,4208.486,3417.838,2944.947,NA,NA,,,,,,,
5/7/92,4165.371,3457.481,2859.997,NA,NA,,,,,,,
5/8/92,4260.806,3633.045,2392.77,NA,NA,,,,,,,
5/9/92,4383.84,3785.956,1860.414,NA,NA,,,,,,,
5/10/92,4481.264,3695.342,2217.205,NA,NA,,,,,,,
5/11/92,4481.264,3658.531,3228.115,NA,NA,,,,,,,
5/12/92,4436.713,3516.947,3851.085,NA,NA,,,,,,,
5/13/92,4392.604,3451.818,3624.55,NA,NA,,,,,,,
5/14/92,4375.089,3301.739,3143.165,NA,NA,,,,,,,
5/15/92,4357.643,3225.284,3256.432,NA,NA,,,,,,,
5/16/92,4313.795,3281.917,3398.016,NA,NA,,,,,,,
5/17/92,4269.601,3332.887,3596.234,NA,NA,,,,,,,
5/18/92,4147.982,3177.145,4304.154,NA,NA,,,,,,,
5/19/92,4052.146,3080.868,4105.936,NA,NA,,,,,,,
5/20/92,3957.675,3233.779,4105.936,NA,NA,,,,,,,
5/21/92,3888.77,3228.115,3964.352,NA,NA,,,,,,,
5/22/92,3880.244,3245.105,3851.085,NA,NA,,,,,,,
5/23/92,3923.078,3896.392,3058.214,NA,NA,,,,,,,
5/24/92,4034.955,3984.174,2828.848,NA,NA,,,,,,,
5/25/92,4104.139,4391.936,2888.314,NA,NA,,,,,,,
5/26/92,4139.179,4003.996,3737.818,NA,NA,,,,,,,
5/27/92,4121.619,4244.688,3681.184,NA,NA,,,,,,,
5/28/92,4243.299,4510.866,3511.283,NA,NA,,,,,,,
5/29/92,4260.806,4340.965,2944.947,NA,NA,,,,,,,
5/30/92,4369.775,4403.262,2809.027,NA,NA,,,,,,,
5/31/92,4478.744,4196.55,2514.532,NA,NA,,,,,,,
6/1/92,4587.713,4216.372,3426.333,NA,NA,,,,,,,
6/2/92,4677.685,4105.936,2859.997,NA,NA,,,,,,,
6/3/92,4767.161,4003.996,2738.235,NA,NA,,,,,,,
6/4/92,4839.756,4105.936,2859.997,NA,NA,,,,,,,
6/5/92,4957.659,3919.045,2463.562,NA,NA,,,,,,,
6/6/92,5076.963,4006.827,2169.067,NA,NA,,,,,,,
6/7/92,5243.285,3975.679,2118.097,NA,NA,,,,,,,
6/8/92,5289.557,4417.421,3454.65,NA,NA,,,,,,,
6/9/92,5335.817,4355.124,3681.184,NA,NA,,,,,,,
6/10/92,5326.498,4332.47,4134.253,NA,NA,,,,,,,
6/11/92,5351.523,4210.708,4332.47,NA,NA,,,,,,,
6/12/92,5376.546,4505.203,4162.57,NA,NA,,,,,,,
6/13/92,5401.571,4403.262,3652.867,NA,NA,,,,,,,
6/14/92,5552.062,5000.747,3171.482,NA,NA,,,,,,,
6/15/92,5656.809,5300.905,3879.402,NA,NA,,,,,,,
6/16/92,5733.483,5283.915,4643.955,NA,NA,,,,,,,
6/17/92,5752.809,5637.875,5097.024,NA,NA,,,,,,,
6/18/92,5830.279,5456.647,4190.886,NA,NA,,,,,,,
6/19/92,5927.505,5162.153,3652.867,NA,NA,,,,,,,
6/20/92,6016.046,4980.925,3681.184,NA,NA,,,,,,,
6/21/92,6094.831,5170.648,3992.669,NA,NA,,,,,,,
6/22/92,6124.642,4989.42,4360.787,NA,NA,,,,,,,
6/23/92,6104.75,4924.292,4615.638,NA,NA,,,,,,,
6/24/92,6084.928,4536.351,4757.222,NA,NA,,,,,,,
6/25/92,6035.656,4675.104,4530.688,NA,NA,,,,,,,
6/26/92,5947.14,4210.708,4700.589,NA,NA,,,,,,,
6/27/92,5859.266,3785.956,4417.421,NA,NA,,,,,,,
6/28/92,5811.017,3859.58,3709.501,NA,NA,,,,,,,
6/29/92,5762.495,3545.263,3737.818,NA,NA,,,,,,,
6/30/92,5811.017,3199.798,2681.601,NA,NA,,,,,,,
7/1/92,5859.266,3570.748,2534.354,NA,NA,,,,,,,
7/2/92,5986.612,3168.65,1554.592,NA,NA,,,,,,,
7/3/92,6104.75,3267.759,1472.474,NA,NA,,,,,,,
7/4/92,6204.672,2964.769,821.187,NA,NA,,,,,,,
7/5/92,6314.815,2500.373,846.672,NA,NA,,,,,,,
7/6/92,6324.932,2248.354,1769.8,NA,NA,,,,,,,
7/7/92,6355.352,2203.047,1837.76,NA,NA,,,,,,,
7/8/92,6335.058,2256.849,2010.493,NA,NA,,,,,,,
7/9/92,6284.589,2081.285,2406.928,NA,NA,,,,,,,
7/10/92,6244.502,2010.493,2398.433,NA,NA,,,,,,,
7/11/92,6264.506,2120.928,1611.226,NA,NA,,,,,,,
7/12/92,6274.543,1914.216,1721.661,NA,NA,,,,,,,
7/13/92,6174.647,2735.403,3228.115,NA,NA,,,,,,,
7/14/92,6104.75,2035.978,2721.244,NA,NA,,,,,,,
7/15/92,6035.656,2112.433,2743.898,NA,NA,,,,,,,
7/16/92,5937.314,2027.483,2859.997,NA,NA,,,,,,,
7/17/92,5868.962,2075.621,3029.898,NA,NA,,,,,,,
7/18/92,5849.591,2237.027,2599.482,NA,NA,,,,,,,
7/19/92,5859.266,2670.274,2636.294,NA,NA,,,,,,,
7/20/92,5839.927,3049.719,3029.898,NA,NA,,,,,,,
7/21/92,5801.416,2987.422,3171.482,NA,NA,,,,,,,
7/22/92,5839.927,2927.957,2429.581,NA,NA,,,,,,,
7/23/92,5849.591,2794.868,2636.294,NA,NA,,,,,,,
7/24/92,5888.416,3012.908,2319.146,NA,NA,,,,,,,
7/25/92,5947.14,2916.63,1970.849,NA,NA,,,,,,,
7/26/92,6045.479,3162.987,1557.424,NA,NA,,,,,,,
7/27/92,6065.164,2913.799,2627.799,NA,NA,,,,,,,
7/28/92,6084.928,2882.65,2480.552,NA,NA,,,,,,,
7/29/92,6084.928,2828.848,2548.512,NA,NA,,,,,,,
7/30/92,6104.75,2644.789,2415.423,NA,NA,,,,,,,
7/31/92,6094.831,2738.235,2701.423,NA,NA,,,,,,,
8/1/92,6094.831,2701.423,2169.067,NA,NA,,,,,,,
8/2/92,6124.642,2585.324,1718.83,NA,NA,,,,,,,
8/3/92,6065.164,2310.651,2783.541,NA,NA,,,,,,,
8/4/92,6045.479,2290.829,2316.314,NA,NA,,,,,,,
8/5/92,6025.85,2228.532,2330.473,NA,NA,,,,,,,
8/6/92,6016.046,2299.324,2307.819,NA,NA,,,,,,,
8/7/92,6016.046,2220.037,2163.404,NA,NA,,,,,,,
8/8/92,6035.656,2319.146,1565.919,NA,NA,,,,,,,
8/9/92,6104.75,2092.612,1622.553,NA,NA,,,,,,,
8/10/92,6065.164,2780.71,3086.531,NA,NA,,,,,,,
8/11/92,6045.479,2814.69,2786.373,NA,NA,,,,,,,
8/12/92,6055.31,2701.423,2480.552,NA,NA,,,,,,,
8/13/92,6045.479,2735.403,2624.967,NA,NA,,,,,,,
8/14/92,6006.278,2593.819,2888.314,NA,NA,,,,,,,
8/15/92,5996.519,2531.522,2327.641,NA,NA,,,,,,,
8/16/92,5966.833,2613.641,2372.948,NA,NA,,,,,,,
8/17/92,5878.687,2268.176,3171.482,NA,NA,,,,,,,
8/18/92,5801.416,2406.928,3086.531,NA,NA,,,,,,,
8/19/92,5772.195,2319.146,2786.373,NA,NA,,,,,,,
8/20/92,5781.926,2590.987,2395.601,NA,NA,,,,,,,
8/21/92,5801.416,2542.849,2112.433,NA,NA,,,,,,,
8/22/92,5830.279,2540.017,1653.701,NA,NA,,,,,,,
8/23/92,5907.921,2404.096,1387.523,NA,NA,,,,,,,
8/24/92,5947.14,2531.522,2101.107,NA,NA,,,,,,,
8/25/92,5976.721,2809.027,2112.433,NA,NA,,,,,,,
8/26/92,5996.519,2593.819,2483.383,NA,NA,,,,,,,
8/27/92,5996.519,2851.502,2579.66,NA,NA,,,,,,,
8/28/92,6016.046,2605.146,2259.681,NA,NA,,,,,,,
8/29/92,6084.928,2633.462,1599.899,NA,NA,,,,,,,
8/30/92,6124.642,2650.452,1710.335,NA,NA,,,,,,,
8/31/92,6035.656,2364.453,2749.561,NA,NA,,,,,,,
9/1/92,5966.833,1897.226,2137.918,NA,NA,,,,,,,
9/2/92,5907.921,1316.731,2143.582,NA,NA,,,,,,,
9/3/92,5830.279,1639.543,2200.215,NA,NA,,,,,,,
9/4/92,5772.195,1393.187,2237.027,NA,NA,,,,,,,
9/5/92,5752.809,1554.592,1591.404,NA,NA,,,,,,,
9/6/92,5743.135,1786.79,1302.573,NA,NA,,,,,,,
9/7/92,5675.878,1160.989,1752.81,NA,NA,,,,,,,
9/8/92,5571.108,1390.355,2483.383,NA,NA,,,,,,,
9/9/92,5504.711,1274.256,2115.265,NA,NA,,,,,,,
9/10/92,5476.492,1418.672,1846.255,NA,NA,,,,,,,
9/11/92,5457.77,1520.612,1911.384,NA,NA,,,,,,,
9/12/92,5429.791,1911.384,1973.681,NA,NA,,,,,,,
9/13/92,5504.711,2013.324,1523.444,NA,NA,,,,,,,
9/14/92,5467.126,2542.849,2944.947,NA,NA,,,,,,,
9/15/92,5495.296,2585.324,2372.948,NA,NA,,,,,,,
9/16/92,5523.601,2690.096,2109.602,NA,NA,,,,,,,
9/17/92,5533.063,2483.383,2024.651,NA,NA,,,,,,,
9/18/92,5542.561,2256.849,2018.988,NA,NA,,,,,,,
9/19/92,5599.815,2268.176,1367.701,NA,NA,,,,,,,
9/20/92,5647.302,2217.205,1268.593,NA,NA,,,,,,,
9/21/92,5580.659,2120.928,2803.363,NA,NA,,,,,,,
9/22/92,5495.296,2109.602,2817.522,NA,NA,,,,,,,
9/23/92,5420.499,1928.374,2554.175,NA,NA,,,,,,,
9/24/92,5354.527,1727.325,2353.126,NA,NA,,,,,,,
9/25/92,5326.498,1642.374,1908.552,NA,NA,,,,,,,
9/26/92,5307.898,1537.602,1704.671,NA,NA,,,,,,,
9/27/92,5373.29,1905.721,1534.771,NA,NA,,,,,,,
9/28/92,5354.527,2220.037,2392.77,NA,NA,,,,,,,
9/29/92,5363.9,2355.958,2330.473,NA,NA,,,,,,,
9/30/92,5354.527,2429.581,2333.304,NA,NA,,,,,,,
10/1/92,5373.29,2268.176,2047.305,NA,NA,,,,,,,
10/2/92,5354.527,2307.819,2273.839,NA,NA,,,,,,,
10/3/92,5401.571,2120.928,1588.572,NA,NA,,,,,,,
10/4/92,5476.492,2435.245,1461.147,NA,NA,,,,,,,
10/5/92,5485.88,2474.888,2347.463,NA,NA,,,,,,,
10/6/92,5514.148,2486.215,2018.988,NA,NA,,,,,,,
10/7/92,5571.108,2449.403,1710.335,NA,NA,,,,,,,
10/8/92,5618.858,2472.057,1832.097,NA,NA,,,,,,,
10/9/92,5666.339,2432.413,1919.879,NA,NA,,,,,,,
10/10/92,5704.611,2486.215,1738.652,NA,NA,,,,,,,
10/11/92,5781.926,2375.78,1262.929,NA,NA,,,,,,,
10/12/92,5762.495,2404.096,2256.849,NA,NA,,,,,,,
10/13/92,5811.017,2449.403,1891.562,NA,NA,,,,,,,
10/14/92,5811.017,2415.423,2287.997,NA,NA,,,,,,,
10/15/92,5762.495,2523.027,2483.383,NA,NA,,,,,,,
10/16/92,5752.809,2338.968,2197.384,NA,NA,,,,,,,
10/17/92,5849.591,2174.73,1260.098,NA,NA,,,,,,,
10/18/92,5956.975,2248.354,1115.682,NA,NA,,,,,,,
10/19/92,6025.85,2472.057,1795.285,NA,NA,,,,,,,
10/20/92,6045.479,2647.621,1976.513,NA,NA,,,,,,,
10/21/92,6045.479,2089.78,1868.909,NA,NA,,,,,,,
10/22/92,6055.31,1868.909,1877.404,NA,NA,,,,,,,
10/23/92,6045.479,2050.136,1939.701,NA,NA,,,,,,,
10/24/92,6065.164,1710.335,1407.345,NA,NA,,,,,,,
10/25/92,6114.677,1749.978,1234.612,NA,NA,,,,,,,
10/26/92,6114.677,1806.612,1968.018,NA,NA,,,,,,,
10/27/92,6065.164,1968.018,2239.859,NA,NA,,,,,,,
10/28/92,6025.85,1724.493,2262.512,NA,NA,,,,,,,
10/29/92,5986.612,1806.612,2157.74,NA,NA,,,,,,,
10/30/92,5976.721,1645.206,1775.463,NA,NA,,,,,,,
10/31/92,5986.612,1662.196,1616.889,NA,NA,,,,,,,
11/1/92,6016.046,1730.156,1588.572,NA,NA,,,,,,,
11/2/92,5956.975,1815.107,2449.403,NA,NA,,,,,,,
11/3/92,5947.14,1996.334,2251.186,NA,NA,,,,,,,
11/4/92,5927.505,2081.285,2188.889,NA,NA,,,,,,,
11/5/92,5947.14,1962.354,2089.78,NA,NA,,,,,,,
